"SubscriptionName","RoleName","PrincipalName","PrincipalType","Scope"
"BR Storage Azure Enterprise","Grafana Viewer",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Grafana Viewer",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Security Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Support Request Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Storage File Data SMB Share Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Resource Policy Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","User Access Administrator",,,"/subscriptions/e784bae2-a9f8-4796-9049-36d925d1bf5d"
"CA Storage Azure Enterprise","Reader",,,"/subscriptions/e784bae2-a9f8-4796-9049-36d925d1bf5d"
"CA Storage Azure Enterprise","Contributor",,,"/subscriptions/e784bae2-a9f8-4796-9049-36d925d1bf5d"
"CA Storage Azure Enterprise","Reader",,,"/subscriptions/e784bae2-a9f8-4796-9049-36d925d1bf5d"
"CA Storage Azure Enterprise","Owner",,,"/subscriptions/e784bae2-a9f8-4796-9049-36d925d1bf5d"
"CA Storage Azure Enterprise","Reader",,,"/subscriptions/e784bae2-a9f8-4796-9049-36d925d1bf5d"
"CA Storage Azure Enterprise","Contributor",,,"/subscriptions/e784bae2-a9f8-4796-9049-36d925d1bf5d"
"CA Storage Azure Enterprise","Owner",,,"/subscriptions/e784bae2-a9f8-4796-9049-36d925d1bf5d"
"CA Storage Azure Enterprise","Owner",,,"/subscriptions/e784bae2-a9f8-4796-9049-36d925d1bf5d"
"CA Storage Azure Enterprise","Contributor",,,"/subscriptions/e784bae2-a9f8-4796-9049-36d925d1bf5d"
"CA Storage Azure Enterprise","User Access Administrator",,,"/"
"CA Storage Azure Enterprise","User Access Administrator",,,"/"
"CA Storage Azure Enterprise","User Access Administrator",,,"/"
"CA Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CA Storage Azure Enterprise","Storage Blob Data Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CA Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CA Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CA Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CA Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CA Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Backup Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Virtual Machine Administrator Login",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Key Vault Administrator",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Azure AI Inference Deployment Operator",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Cognitive Services OpenAI Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Grafana Viewer",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Grafana Viewer",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Security Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Support Request Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Storage File Data SMB Share Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Resource Policy Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CA Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Reader",,,"/subscriptions/c488edeb-57c8-432c-913a-8406d1d4e1e3"
"CH Storage Azure Enterprise","Contributor",,,"/subscriptions/c488edeb-57c8-432c-913a-8406d1d4e1e3"
"CH Storage Azure Enterprise","Reader",,,"/subscriptions/c488edeb-57c8-432c-913a-8406d1d4e1e3"
"CH Storage Azure Enterprise","Owner",,,"/subscriptions/c488edeb-57c8-432c-913a-8406d1d4e1e3"
"CH Storage Azure Enterprise","Reader",,,"/subscriptions/c488edeb-57c8-432c-913a-8406d1d4e1e3"
"CH Storage Azure Enterprise","Contributor",,,"/subscriptions/c488edeb-57c8-432c-913a-8406d1d4e1e3"
"CH Storage Azure Enterprise","Owner",,,"/subscriptions/c488edeb-57c8-432c-913a-8406d1d4e1e3"
"CH Storage Azure Enterprise","Owner",,,"/subscriptions/c488edeb-57c8-432c-913a-8406d1d4e1e3"
"CH Storage Azure Enterprise","User Access Administrator",,,"/subscriptions/c488edeb-57c8-432c-913a-8406d1d4e1e3"
"CH Storage Azure Enterprise","Owner",,,"/subscriptions/c488edeb-57c8-432c-913a-8406d1d4e1e3"
"CH Storage Azure Enterprise","User Access Administrator",,,"/"
"CH Storage Azure Enterprise","User Access Administrator",,,"/"
"CH Storage Azure Enterprise","User Access Administrator",,,"/"
"CH Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CH Storage Azure Enterprise","Storage Blob Data Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CH Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CH Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CH Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CH Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CH Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Backup Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Virtual Machine Administrator Login",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Key Vault Administrator",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Azure AI Inference Deployment Operator",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Cognitive Services OpenAI Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Grafana Viewer",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Grafana Viewer",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Security Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Support Request Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Storage File Data SMB Share Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Resource Policy Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CH Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Reader",,,"/subscriptions/ea8c34c2-16e2-4f9b-a3ba-1e649e57c99e"
"CL Storage Azure Enterprise","Contributor",,,"/subscriptions/ea8c34c2-16e2-4f9b-a3ba-1e649e57c99e"
"CL Storage Azure Enterprise","Reader",,,"/subscriptions/ea8c34c2-16e2-4f9b-a3ba-1e649e57c99e"
"CL Storage Azure Enterprise","Owner",,,"/subscriptions/ea8c34c2-16e2-4f9b-a3ba-1e649e57c99e"
"CL Storage Azure Enterprise","Reader",,,"/subscriptions/ea8c34c2-16e2-4f9b-a3ba-1e649e57c99e"
"CL Storage Azure Enterprise","Contributor",,,"/subscriptions/ea8c34c2-16e2-4f9b-a3ba-1e649e57c99e"
"CL Storage Azure Enterprise","Owner",,,"/subscriptions/ea8c34c2-16e2-4f9b-a3ba-1e649e57c99e"
"CL Storage Azure Enterprise","Owner",,,"/subscriptions/ea8c34c2-16e2-4f9b-a3ba-1e649e57c99e"
"CL Storage Azure Enterprise","Owner",,,"/subscriptions/ea8c34c2-16e2-4f9b-a3ba-1e649e57c99e"
"CL Storage Azure Enterprise","User Access Administrator",,,"/subscriptions/ea8c34c2-16e2-4f9b-a3ba-1e649e57c99e"
"CL Storage Azure Enterprise","User Access Administrator",,,"/"
"CL Storage Azure Enterprise","User Access Administrator",,,"/"
"CL Storage Azure Enterprise","User Access Administrator",,,"/"
"CL Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CL Storage Azure Enterprise","Storage Blob Data Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CL Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CL Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CL Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CL Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CL Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Backup Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Virtual Machine Administrator Login",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Key Vault Administrator",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Azure AI Inference Deployment Operator",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Cognitive Services OpenAI Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Grafana Viewer",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Grafana Viewer",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Security Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Support Request Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Storage File Data SMB Share Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Resource Policy Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CL Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Reader",,,"/subscriptions/2337966a-1865-4fba-934f-d4082b8b2a6d"
"CN Storage Azure Enterprise","Contributor",,,"/subscriptions/2337966a-1865-4fba-934f-d4082b8b2a6d"
"CN Storage Azure Enterprise","Reader",,,"/subscriptions/2337966a-1865-4fba-934f-d4082b8b2a6d"
"CN Storage Azure Enterprise","Owner",,,"/subscriptions/2337966a-1865-4fba-934f-d4082b8b2a6d"
"CN Storage Azure Enterprise","Reader",,,"/subscriptions/2337966a-1865-4fba-934f-d4082b8b2a6d"
"CN Storage Azure Enterprise","Contributor",,,"/subscriptions/2337966a-1865-4fba-934f-d4082b8b2a6d"
"CN Storage Azure Enterprise","Owner",,,"/subscriptions/2337966a-1865-4fba-934f-d4082b8b2a6d"
"CN Storage Azure Enterprise","Owner",,,"/subscriptions/2337966a-1865-4fba-934f-d4082b8b2a6d"
"CN Storage Azure Enterprise","Owner",,,"/subscriptions/2337966a-1865-4fba-934f-d4082b8b2a6d"
"CN Storage Azure Enterprise","User Access Administrator",,,"/subscriptions/2337966a-1865-4fba-934f-d4082b8b2a6d"
"CN Storage Azure Enterprise","User Access Administrator",,,"/"
"CN Storage Azure Enterprise","User Access Administrator",,,"/"
"CN Storage Azure Enterprise","User Access Administrator",,,"/"
"CN Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CN Storage Azure Enterprise","Storage Blob Data Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CN Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CN Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CN Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CN Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CN Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Backup Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Virtual Machine Administrator Login",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Key Vault Administrator",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Azure AI Inference Deployment Operator",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Cognitive Services OpenAI Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Grafana Viewer",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Grafana Viewer",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Security Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Support Request Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Storage File Data SMB Share Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Resource Policy Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CN Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CZ Storage Azure Enterprise","User Access Administrator",,,"/subscriptions/82415abf-f1c5-4972-bb63-534ce1451656"
"CZ Storage Azure Enterprise","Owner",,,"/subscriptions/82415abf-f1c5-4972-bb63-534ce1451656"
"CZ Storage Azure Enterprise","Owner",,,"/subscriptions/82415abf-f1c5-4972-bb63-534ce1451656"
"CZ Storage Azure Enterprise","Owner",,,"/subscriptions/82415abf-f1c5-4972-bb63-534ce1451656"
"CZ Storage Azure Enterprise","Reader",,,"/subscriptions/82415abf-f1c5-4972-bb63-534ce1451656"
"CZ Storage Azure Enterprise","Contributor",,,"/subscriptions/82415abf-f1c5-4972-bb63-534ce1451656"
"CZ Storage Azure Enterprise","Reader",,,"/subscriptions/82415abf-f1c5-4972-bb63-534ce1451656"
"CZ Storage Azure Enterprise","Owner",,,"/subscriptions/82415abf-f1c5-4972-bb63-534ce1451656"
"CZ Storage Azure Enterprise","Reader",,,"/subscriptions/82415abf-f1c5-4972-bb63-534ce1451656"
"CZ Storage Azure Enterprise","Contributor",,,"/subscriptions/82415abf-f1c5-4972-bb63-534ce1451656"
"CZ Storage Azure Enterprise","Owner",,,"/subscriptions/82415abf-f1c5-4972-bb63-534ce1451656"
"CZ Storage Azure Enterprise","Owner",,,"/subscriptions/82415abf-f1c5-4972-bb63-534ce1451656"
"CZ Storage Azure Enterprise","User Access Administrator",,,"/"
"CZ Storage Azure Enterprise","User Access Administrator",,,"/"
"CZ Storage Azure Enterprise","User Access Administrator",,,"/"
"CZ Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CZ Storage Azure Enterprise","Storage Blob Data Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CZ Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CZ Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CZ Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CZ Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"CZ Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CZ Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CZ Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CZ Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CZ Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CZ Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CZ Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CZ Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"CZ Storage Azure Enterprise","Backup Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
